accuracy,loss,val_accuracy,val_loss
0.496563583612442,0.7633375525474548,0.5596763491630554,0.7075666785240173
0.6706185340881348,0.6066111922264099,0.6790289878845215,0.5996886491775513
0.762199342250824,0.5209912657737732,0.7356709241867065,0.5429695844650269
0.8005154728889465,0.4664260149002075,0.7612946629524231,0.5028108954429626
0.8271477818489075,0.42782947421073914,0.7761294841766357,0.47432807087898254
0.8424398899078369,0.39730170369148254,0.7902899384498596,0.4503772556781769
0.8616838455200195,0.3715374767780304,0.8071476817131042,0.43182089924812317
0.8671821355819702,0.35044217109680176,0.8179365992546082,0.4159179627895355
0.8692439794540405,0.3389660120010376,0.8287255764007568,0.39969268441200256
0.879896879196167,0.32397782802581787,0.8361429572105408,0.38717150688171387
0.8850515484809875,0.3107425570487976,0.8442346453666687,0.3753564655780792
0.8975945115089417,0.29198139905929565,0.8530007004737854,0.36447158455848694
0.8931271433830261,0.28877750039100647,0.8610923886299133,0.35504722595214844
0.9053264856338501,0.27574869990348816,0.8644639253616333,0.3462132513523102
0.9054982662200928,0.26637202501296997,0.8671611547470093,0.33844229578971863
0.9070446491241455,0.2589116096496582,0.8698583841323853,0.33173805475234985
0.907903790473938,0.25530725717544556,0.8718813061714172,0.3244394063949585
0.9109965562820435,0.2476845234632492,0.8732299208641052,0.3182775676250458
0.916151225566864,0.2381100207567215,0.8752528429031372,0.31214797496795654
0.9130584001541138,0.23653489351272583,0.8772757649421692,0.3071378469467163
