accuracy,loss,val_accuracy,val_loss
0.4991408884525299,0.8359125256538391,0.39919084310531616,0.9176215529441833
0.5293814539909363,0.7510640621185303,0.43020904064178467,0.8575530052185059
0.5632302165031433,0.6952834129333496,0.48550236225128174,0.7903904318809509
0.5979381203651428,0.6581168174743652,0.5340526103973389,0.7401511669158936
0.6292096376419067,0.633635938167572,0.5556305050849915,0.7055650353431702
0.6505154371261597,0.6124147772789001,0.5900202393531799,0.6795610189437866
0.6649484634399414,0.5978780388832092,0.6028320789337158,0.6602159738540649
0.6872852444648743,0.5866856575012207,0.6163182854652405,0.6456772685050964
0.7013745903968811,0.5735979676246643,0.6284558176994324,0.633728563785553
0.7073883414268494,0.5640088319778442,0.646662175655365,0.6235412359237671
0.7245704531669617,0.5567367076873779,0.6628456115722656,0.6144794225692749
0.7269759178161621,0.5521823763847351,0.6722859144210815,0.605970561504364
0.7352233529090881,0.539808988571167,0.6749831438064575,0.5989439487457275
0.7393471002578735,0.5351842045783997,0.6810519099235535,0.5918176770210266
0.7534364461898804,0.5262134671211243,0.6898179650306702,0.5857423543930054
0.7558419108390808,0.5201749801635742,0.6972353458404541,0.580730676651001
0.7673539519309998,0.5099948644638062,0.704652726650238,0.5749320983886719
0.7676975727081299,0.5079095959663391,0.704652726650238,0.5699957013130188
0.7735395431518555,0.5003203749656677,0.706001341342926,0.564487874507904
0.7786941528320312,0.49331802129745483,0.710721492767334,0.5597721338272095
