accuracy,loss,val_accuracy,val_loss
0.20927834510803223,2.23803448677063,0.3041132986545563,2.035853385925293
0.4041237235069275,1.9036670923233032,0.39986515045166016,1.902038335800171
0.4501718282699585,1.7855019569396973,0.4356034994125366,1.8181191682815552
0.47886598110198975,1.6972589492797852,0.46325016021728516,1.7463526725769043
0.4962199330329895,1.6235800981521606,0.4929197430610657,1.686084508895874
0.515807569026947,1.5621051788330078,0.5219150185585022,1.6304506063461304
0.5381443500518799,1.5071851015090942,0.5360755324363708,1.585686445236206
0.5398625135421753,1.4679319858551025,0.5475387573242188,1.5404499769210815
0.5585910677909851,1.4237343072891235,0.5542818903923035,1.5015357732772827
0.5671821236610413,1.3909144401550293,0.5637221932411194,1.4719734191894531
0.580927848815918,1.3484692573547363,0.5724881887435913,1.4377330541610718
0.600343644618988,1.30634343624115,0.5799055695533752,1.4096843004226685
0.6185566782951355,1.2723586559295654,0.5900202393531799,1.3803108930587769
0.623024046421051,1.2414600849151611,0.587997317314148,1.358929991722107
0.6274914145469666,1.210080623626709,0.5940660834312439,1.3312797546386719
0.6365979313850403,1.1877936124801636,0.6008091568946838,1.3042960166931152
0.6501718163490295,1.160963773727417,0.6068779230117798,1.2796815633773804
0.6603092551231384,1.1367213726043701,0.6095752120018005,1.2663401365280151
0.6728522181510925,1.103709101676941,0.6156439781188965,1.2418994903564453
0.680584192276001,1.091524362564087,0.6203641295433044,1.2217841148376465
