accuracy,loss,val_accuracy,val_loss
0.5194157958030701,1.4138047695159912,0.12272420525550842,126.38323974609375
0.6250858902931213,1.026292085647583,0.3155765235424042,2.9160025119781494
0.6996563673019409,0.7845205068588257,0.5664194226264954,3.2627413272857666
0.7448453903198242,0.6695742011070251,0.49561700224876404,2.9974381923675537
0.7890034317970276,0.5509946346282959,0.582602858543396,1.4248017072677612
0.8156357407569885,0.4790511727333069,0.5192177891731262,2.818277359008789
0.8400343656539917,0.4058627784252167,0.5232636332511902,1.6986690759658813
0.8592783212661743,0.3720310926437378,0.3196223974227905,6.165887832641602
0.8802405595779419,0.31924229860305786,0.3614295423030853,3.286525249481201
0.8962199091911316,0.27268365025520325,0.353337824344635,4.554306507110596
