accuracy,loss,val_accuracy,val_loss
0.17147766053676605,2.1462926864624023,0.2818610966205597,1.9539775848388672
0.3484536111354828,1.850737452507019,0.3877275884151459,1.8268182277679443
0.4192439913749695,1.7404545545578003,0.42414024472236633,1.765708327293396
0.4475944936275482,1.6644301414489746,0.44099798798561096,1.716065764427185
0.4711340069770813,1.606533408164978,0.4558327794075012,1.6716551780700684
0.4938144385814667,1.5389772653579712,0.4612272381782532,1.6348628997802734
0.5025773048400879,1.494972825050354,0.4686446487903595,1.5993791818618774
0.515807569026947,1.452515959739685,0.4767363369464874,1.565524697303772
0.5312714576721191,1.4117919206619263,0.48213082551956177,1.536177396774292
0.539175271987915,1.3758970499038696,0.4915711283683777,1.5077555179595947
0.5462199449539185,1.3372482061386108,0.5030344128608704,1.481398582458496
0.5544673800468445,1.3088023662567139,0.5111261010169983,1.4557955265045166
0.565120279788971,1.2800201177597046,0.5232636332511902,1.4277887344360352
0.5781787037849426,1.2454164028167725,0.5259608626365662,1.4054027795791626
0.5833333134651184,1.2219629287719727,0.5306810736656189,1.383157730102539
0.5910652875900269,1.1992146968841553,0.5367498397827148,1.360915184020996
0.6010309457778931,1.1721019744873047,0.5441672205924988,1.3404475450515747
0.6132302284240723,1.1522239446640015,0.5529332160949707,1.3201555013656616
0.6152920722961426,1.1258774995803833,0.5563048124313354,1.3028485774993896
0.6259450316429138,1.1076396703720093,0.5616992712020874,1.2843401432037354
