accuracy,loss,val_accuracy,val_loss
0.1121993139386177,2.2436275482177734,0.1766689121723175,2.1648800373077393
0.14020618796348572,2.181792736053467,0.2083614319562912,2.1494803428649902
0.1829896867275238,2.125638008117676,0.24477410316467285,2.1125240325927734
0.21391752362251282,2.0915069580078125,0.2784895598888397,2.079589605331421
0.24226804077625275,2.0558247566223145,0.29871881008148193,2.0540287494659424
0.2675257623195648,2.030482530593872,0.3155765235424042,2.0315911769866943
0.29415807127952576,1.9976915121078491,0.32771408557891846,2.0122010707855225
0.3018900454044342,1.977769136428833,0.33917734026908875,1.9938653707504272
0.32388317584991455,1.9541679620742798,0.352663516998291,1.9806376695632935
0.33934706449508667,1.9376083612442017,0.36075523495674133,1.967970371246338
0.34656357765197754,1.9206008911132812,0.3728927969932556,1.955758810043335
0.36030927300453186,1.904646873474121,0.38165879249572754,1.9440913200378418
0.3697594404220581,1.8944814205169678,0.38840189576148987,1.9337489604949951
0.3723367750644684,1.8767099380493164,0.3964935839176178,1.924420952796936
0.38505154848098755,1.8604573011398315,0.40188807249069214,1.9145307540893555
0.3902061879634857,1.8533602952957153,0.40256237983703613,1.904939889907837
0.3989690840244293,1.8402330875396729,0.41065406799316406,1.8969212770462036
0.39725086092948914,1.831365942955017,0.4140256345272064,1.8886158466339111
0.403780072927475,1.8210889101028442,0.4167228639125824,1.8824338912963867
0.40893471240997314,1.80646550655365,0.42211732268333435,1.8748561143875122
