accuracy,loss,val_accuracy,val_loss
0.4603092670440674,0.9959113001823425,0.4457181394100189,0.9957670569419861
0.4816151261329651,0.9572259783744812,0.4254888594150543,1.026102066040039
0.5001718401908875,0.9269517660140991,0.4376264214515686,0.9953774809837341
0.5199312567710876,0.8950634002685547,0.4571813941001892,0.9610299468040466
0.5398625135421753,0.8685150146484375,0.47471341490745544,0.9344560503959656
0.5587629079818726,0.8452296853065491,0.4908968210220337,0.9121193885803223
0.5840206146240234,0.8245232105255127,0.5070802569389343,0.892937183380127
0.6020618677139282,0.8054876923561096,0.5246122479438782,0.8762723803520203
0.6297250986099243,0.7862634658813477,0.5360755324363708,0.859355628490448
0.6338487863540649,0.7713824510574341,0.5468644499778748,0.8482800126075745
0.65395188331604,0.7579216361045837,0.5610249638557434,0.8345507979393005
0.6706185340881348,0.7433512210845947,0.5745111107826233,0.8237347602844238
0.6817869544029236,0.7302509546279907,0.587323009967804,0.8155856728553772
0.6958763003349304,0.7178495526313782,0.6028320789337158,0.8038346767425537
0.7042955160140991,0.7069552540779114,0.6115981340408325,0.7933394908905029
0.7154639363288879,0.6949909925460815,0.6190155148506165,0.7848567366600037
0.731271505355835,0.6859662532806396,0.6237356662750244,0.7783926725387573
0.7297250628471375,0.6756975054740906,0.6365475654602051,0.7705978751182556
0.7445017099380493,0.6677612066268921,0.643964946269989,0.763453483581543
0.7489690780639648,0.6585988998413086,0.650708019733429,0.7579553723335266
