accuracy,loss,val_accuracy,val_loss
0.8546391725540161,0.4655216932296753,0.8300741910934448,0.5164198875427246
0.9517182111740112,0.2665727734565735,0.9076197147369385,0.35338133573532104
0.9798969030380249,0.2035326212644577,0.937963604927063,0.29493218660354614
0.9919244050979614,0.17283238470554352,0.940660834312439,0.28947338461875916
0.9957044720649719,0.156490296125412,0.9474039077758789,0.27480921149253845
0.9969072341918945,0.1503925919532776,0.9460552930831909,0.2966079115867615
0.9984536170959473,0.14399923384189606,0.9527983665466309,0.2776714563369751
0.9989690780639648,0.14099547266960144,0.9440323710441589,0.34102678298950195
0.9984536170959473,0.1392734944820404,0.940660834312439,0.3449448347091675
0.9986254572868347,0.13861459493637085,0.9440323710441589,0.3353627920150757
