accuracy,loss,val_accuracy,val_loss
0.8639175295829773,0.3026934564113617,0.9082940220832825,0.22551797330379486
0.9494845271110535,0.13135775923728943,0.937289297580719,0.15929432213306427
0.9714776873588562,0.08020466566085815,0.9453809857368469,0.15338025987148285
0.9859106540679932,0.04636351764202118,0.939312219619751,0.15280362963676453
0.9895188808441162,0.03668908402323723,0.9433580636978149,0.17421568930149078
0.9919244050979614,0.024546677246689796,0.9507754445075989,0.14635448157787323
0.9927834868431091,0.025587348267436028,0.942683756351471,0.16257067024707794
0.9941580891609192,0.021762626245617867,0.9527983665466309,0.15419064462184906
0.9957044720649719,0.01566867157816887,0.939312219619751,0.17545360326766968
0.9970790147781372,0.00875857099890709,0.942683756351471,0.20723828673362732
0.9941580891609192,0.015222317539155483,0.9453809857368469,0.2272060066461563
