accuracy,loss,val_accuracy,val_loss
0.8281787037849426,0.5915786027908325,0.5266351699829102,200.0205841064453
0.8659793734550476,0.39104175567626953,0.7538772821426392,0.8352033495903015
0.8910652995109558,0.32409366965293884,0.499662846326828,0.9076874256134033
0.90395188331604,0.27559199929237366,0.7788267135620117,0.5773568749427795
0.9024055004119873,0.2701076567173004,0.3256911635398865,4.154130458831787
0.9099656343460083,0.24125199019908905,0.9130141735076904,0.2643514573574066
0.9144330024719238,0.23303177952766418,0.7734322547912598,0.9852739572525024
0.9144330024719238,0.22225071489810944,0.9008765816688538,0.25784698128700256
0.9390034079551697,0.169809028506279,0.8037761449813843,0.5505472421646118
0.9345360994338989,0.17264723777770996,0.8489547967910767,0.3412908911705017
0.939518928527832,0.16172391176223755,0.7262306213378906,0.6807649731636047
0.9414089322090149,0.1641443818807602,0.8644639253616333,0.29849961400032043
0.9536082744598389,0.12488395720720291,0.5974376201629639,1.657703161239624
