,Epoch,Train_Loss,Train_Acc,Train_Recall,Train_Spec,Train_F1,Train_AUC,Test_Loss,Test_Acc,Test_Recall,Test_Spec,Test_F1,Test_AUC
0,Epoch1,0.29034717741495963,0.8816151202749141,0.9099479843953185,0.8498542274052479,0.8904087800222682,0.9461498571656044,0.2841716713384447,0.8927848954821308,0.9560975609756097,0.7510917030567685,0.924964605946201,0.9404686335072958
1,Epoch2,0.15636781870141062,0.936426116838488,0.9476592977893368,0.9238338192419825,0.9403225806451613,0.9846845179647189,0.20217960476071467,0.9109912339851652,0.9590243902439024,0.8034934497816594,0.9370829361296473,0.9745532005538395
2,Epoch3,0.10718563675265952,0.959106529209622,0.9658647594278283,0.951530612244898,0.9614886731391585,0.9927886164683224,0.18616078342094425,0.9298718813216453,0.937560975609756,0.9126637554585153,0.9486673247778875,0.98034721482586
3,Epoch4,0.06993503443755952,0.9731958762886598,0.9743172951885566,0.9719387755102041,0.9746341463414634,0.9969481824868159,0.3002409149044202,0.8732299393122049,0.9941463414634146,0.6026200873362445,0.9155435759209344,0.9858792203642561
4,Epoch5,0.04896844567993457,0.9807560137457044,0.9808192457737321,0.9806851311953353,0.9817767653758542,0.9984415696429045,0.1558324597871392,0.9460552933243426,0.9765853658536585,0.8777292576419214,0.9615754082612872,0.9867824049419534
5,Epoch6,0.03755264080343992,0.9848797250859107,0.9866710013003901,0.982871720116618,0.9857096459889575,0.999149462404319,0.15587525296798044,0.942683749157114,0.9814634146341463,0.8558951965065502,0.9594659036719122,0.9879241665779103
6,Epoch7,0.019654199993717918,0.993298969072165,0.9938231469440832,0.9927113702623906,0.9936616284739151,0.9996706373428064,0.16135098843942683,0.947403910991234,0.975609756097561,0.8842794759825328,0.9624639076034649,0.9874044094152733
7,Epoch8,0.030523909617429824,0.9893470790378007,0.9908972691807543,0.9876093294460642,0.9899317960376746,0.999324688076977,0.25333487454975123,0.9265003371544167,0.9863414634146341,0.7925764192139738,0.9488503050211169,0.9874299712429437
