,Fold,Epoch,Train_Recall,Train_Spec,Train_F1,Train_AUC,Test_Recall,Test_Spec,Test_F1,Test_AUC
0,Fold2,Epoch1,0.19246031746031747,0.9733982765080554,0.2611036339165545,0.7748183137373845,0.47863247863247865,0.9568452380952381,0.48484848484848486,0.9155028998778998
1,Fold2,Epoch2,0.498015873015873,0.9610340951667291,0.5212876427829699,0.9163986719953374,0.6410256410256411,0.9553571428571429,0.5952380952380952,0.9439802096052095
2,Fold2,Epoch3,0.623015873015873,0.970962907455976,0.645426515930113,0.9501132193854186,0.46153846153846156,0.9910714285714286,0.5901639344262295,0.9644637769637769
3,Fold2,Epoch4,0.75,0.9808917197452229,0.7682926829268293,0.9745929157225522,0.5470085470085471,0.9970238095238095,0.6918918918918919,0.9781491656491657
4,Fold2,Epoch5,0.8313492063492064,0.9866991382540278,0.8430583501006036,0.9904733655670337,0.6752136752136753,0.9851190476190477,0.7314814814814815,0.9731697700447701
5,Fold2,Epoch6,0.8829365079365079,0.9893218433870363,0.8846918489065606,0.9934655390818748,0.7606837606837606,0.9680059523809523,0.714859437751004,0.9644446988196989
6,Fold2,Epoch7,0.8888888888888888,0.9904458598726115,0.8933200398803589,0.9957931155477052,0.7948717948717948,0.9866071428571429,0.8157894736842105,0.9880888787138786
7,Fold2,Epoch8,0.9206349206349206,0.9947545897339828,0.9317269076305221,0.9965952410688268,0.8547008547008547,0.984375,0.8403361344537815,0.9839679995929995
8,Fold2,Epoch9,0.9325396825396826,0.9947545897339828,0.93812375249501,0.997566489440787,0.8205128205128205,0.9680059523809523,0.75,0.9784607753357754
9,Fold2,Epoch10,0.9503968253968254,0.9953165979767703,0.9503968253968254,0.9990094233022296,0.8461538461538461,0.9918154761904762,0.8722466960352423,0.9857995014245015
10,Fold2,Epoch11,0.9603174603174603,0.9968152866242038,0.96318407960199,0.9992499122791366,0.7435897435897436,0.9970238095238095,0.8365384615384616,0.9864290801790802
11,Fold2,Epoch12,0.9682539682539683,0.9977519670288497,0.9721115537848606,0.9994212653214152,0.8205128205128205,0.9918154761904762,0.8571428571428571,0.9851826414326413
12,Fold2,Epoch13,0.9761904761904762,0.9983139752716373,0.9791044776119403,0.9998204695891095,0.8376068376068376,0.9880952380952381,0.8484848484848485,0.9790013227513228
13,Fold2,Epoch14,0.9642857142857143,0.997002622705133,0.9662027833001988,0.9990830196197374,0.8632478632478633,0.9880952380952381,0.8632478632478633,0.98694419006919
14,Fold2,Epoch15,0.9722222222222222,0.9977519670288497,0.974155069582505,0.9987979268140377,0.8461538461538461,0.9776785714285714,0.8048780487804879,0.9831857956857957
15,Fold2,Epoch16,0.9623015873015873,0.997002622705133,0.9651741293532339,0.9993625369468382,0.811965811965812,0.984375,0.8154506437768241,0.9871731277981278
16,Fold2,Epoch17,0.9920634920634921,0.9986886474334957,0.9891196834817013,0.9999353244482506,0.7863247863247863,0.9940476190476191,0.847926267281106,0.9886739417989417
17,Fold2,Epoch18,0.998015873015873,1.0,0.9990069513406157,0.9999996283014267,0.8974358974358975,0.9903273809523809,0.8936170212765957,0.9892081298331299
18,Fold2,Epoch19,0.9940476190476191,0.9996253278381416,0.9950347567030785,0.9999869905499355,0.8803418803418803,0.9851190476190477,0.8583333333333333,0.9829568579568579
19,Fold2,Epoch20,0.9265873015873016,0.994005245410266,0.9312063808574277,0.9966539694434038,0.7264957264957265,0.9940476190476191,0.8095238095238095,0.9817676536426536
20,Fold2,Epoch21,0.9702380952380952,0.9973772948669913,0.971201588877855,0.9997873884160883,0.6239316239316239,0.9947916666666666,0.7411167512690355,0.9847184065934065
21,Fold2,Epoch22,0.9900793650793651,0.9988759835144249,0.9890981169474727,0.9999472188025953,0.7350427350427351,0.9925595238095238,0.8075117370892019,0.9833638583638584
22,Fold2,Epoch23,0.9940476190476191,0.9996253278381416,0.9950347567030785,0.9999829018656294,0.8888888888888888,0.9784226190476191,0.832,0.9839393823768823
23,Fold2,Epoch24,0.9503968253968254,0.9956912701386287,0.952286282306163,0.9981504278993975,0.6837606837606838,0.9910714285714286,0.7655502392344498,0.9857359076109076
24,Fold2,Epoch25,0.9761904761904762,0.997939303109779,0.9771598808341608,0.999307525557994,0.8034188034188035,0.9873511904761905,0.8245614035087719,0.9836055148555148
25,Fold2,Epoch26,0.996031746031746,0.9998126639190709,0.997020854021847,0.9999977698085604,0.7948717948717948,0.9918154761904762,0.8416289592760181,0.9823527167277166
26,Fold2,Epoch27,0.998015873015873,1.0,0.9990069513406157,0.9999996283014269,0.7948717948717948,0.9940476190476191,0.8532110091743119,0.9827406389906389
27,Fold2,Epoch28,1.0,1.0,1.0,1.0,0.8376068376068376,0.9933035714285714,0.875,0.9773606023606023
28,Fold2,Epoch29,0.9742063492063492,0.997002622705133,0.9713155291790306,0.9995576786978061,0.6410256410256411,0.9858630952380952,0.7109004739336493,0.9660854192104192
29,Fold2,Epoch30,0.9325396825396826,0.9960659423004871,0.9447236180904522,0.9981954034267635,0.8205128205128205,0.9866071428571429,0.8311688311688312,0.9838153744403744
