,Fold,Epoch,Train_Recall,Train_Spec,Train_F1,Train_AUC,Test_Recall,Test_Spec,Test_F1,Test_AUC
0,Fold2,Epoch1,0.9102316602316602,0.676657824933687,0.7286073015259803,0.8807973945904979,0.9479553903345725,0.8039003250270856,0.8299430431244914,0.9459728056644126
1,Fold2,Epoch2,0.888996138996139,0.8557029177718833,0.8263795423956931,0.9465199758303205,0.8810408921933085,0.9024918743228603,0.8602540834845736,0.9661128049394451
2,Fold2,Epoch3,0.9111969111969112,0.9082228116710875,0.8769159312587088,0.9707315168522065,0.9702602230483272,0.8602383531960996,0.8780487804878049,0.9754507888048911
3,Fold2,Epoch4,0.9338803088803089,0.9323607427055703,0.9080244016893477,0.9847645248507317,0.9144981412639405,0.9252437703141928,0.8953594176524113,0.9794038753539251
4,Fold2,Epoch5,0.9329150579150579,0.9490716180371352,0.9211341434357875,0.9871862294276089,0.8401486988847584,0.9490790899241603,0.8717454194792671,0.9763147083818323
5,Fold2,Epoch6,0.9483590733590733,0.9604774535809019,0.9388437649307214,0.9930315025142611,0.9368029739776952,0.933911159263272,0.9138712601994561,0.9833791136869833
6,Fold2,Epoch7,0.9594594594594594,0.96684350132626,0.9500597371565114,0.9952168870272319,0.9386617100371747,0.9263271939328277,0.9090909090909091,0.9833609895000543
7,Fold2,Epoch8,0.9647683397683398,0.9718832891246685,0.9571462772324635,0.9965828323586945,0.929368029739777,0.9284940411700975,0.9057971014492754,0.9802396017511992
8,Fold2,Epoch9,0.9758687258687259,0.9774535809018567,0.9676956209619526,0.9972206148930286,0.8215613382899628,0.9664138678223185,0.874381800197824,0.9834294586506744
9,Fold2,Epoch10,0.971042471042471,0.9795755968169761,0.9670752223023311,0.9983542086990362,0.9256505576208178,0.962080173347779,0.9299719887955182,0.9919015091406316
10,Fold2,Epoch11,0.9715250965250966,0.9816976127320954,0.9691863264323544,0.997971692799279,0.9572490706319703,0.9230769230769231,0.9163701067615658,0.989458771502334
11,Fold2,Epoch12,0.9806949806949807,0.9883289124668435,0.9797492767598843,0.9993143389695114,0.9572490706319703,0.9349945828819068,0.9254267744833783,0.9907677405583055
12,Fold2,Epoch13,0.9821428571428571,0.9896551724137931,0.9816690786300049,0.9991242331759572,0.9609665427509294,0.9209100758396533,0.9166666666666666,0.9864662668605284
13,Fold2,Epoch14,0.9753861003861004,0.9822281167108753,0.9716346153846154,0.9979588910623393,0.9386617100371747,0.9360780065005417,0.9165154264972777,0.9835643831533668
14,Fold2,Epoch15,0.9797297297297297,0.9909814323607427,0.9816247582205029,0.9992205022377437,0.9368029739776952,0.9198266522210184,0.9032258064516129,0.9828837192442617
15,Fold2,Epoch16,0.972972972972973,0.983554376657825,0.971566265060241,0.9984995084133016,0.9256505576208178,0.9447453954496208,0.9162833486660533,0.988467982616891
16,Fold2,Epoch17,0.986969111969112,0.9909814323607427,0.9853047458443749,0.9996553772415842,0.9479553903345725,0.9241603466955579,0.9123434704830053,0.9892191294751639
17,Fold2,Epoch18,0.9874517374517374,0.9946949602122016,0.9888835186080231,0.9998333213850455,0.9479553903345725,0.9469122426868906,0.9298085688240656,0.9927553597248345
18,Fold2,Epoch19,0.9888996138996139,0.9944297082228116,0.9893771125060358,0.9998337694458385,0.9349442379182156,0.9458288190682557,0.922089825847846,0.9878658568511441
19,Fold2,Epoch20,0.9686293436293436,0.980106100795756,0.9662975445353876,0.9970484315311902,0.9219330855018587,0.9436619718309859,0.9134438305709024,0.9870240890582269
20,Fold2,Epoch21,0.9821428571428571,0.9877984084880637,0.9800144473874308,0.9992042440318303,0.912639405204461,0.9306608884073673,0.898444647758463,0.9816834953098631
21,Fold2,Epoch22,0.98503861003861,0.9928381962864722,0.9859903381642512,0.999696342799791,0.949814126394052,0.9382448537378115,0.9240506329113924,0.9904425120928603
22,Fold2,Epoch23,0.9888996138996139,0.9952254641909815,0.9900942256583716,0.9998395942361459,0.9219330855018587,0.9349945828819068,0.906764168190128,0.9854724572772637
23,Fold2,Epoch24,0.9758687258687259,0.9840848806366048,0.9735194992778046,0.9982916082054014,0.9163568773234201,0.9447453954496208,0.911275415896488,0.986508556630029
24,Fold2,Epoch25,0.9874517374517374,0.9912466843501326,0.9857865574560347,0.9995295361674672,0.9460966542750929,0.9230769230769231,0.9105545617173524,0.9842087986886144
25,Fold2,Epoch26,0.987934362934363,0.9936339522546419,0.9881728216268405,0.9998107903280318,0.9182156133828996,0.952329360780065,0.9182156133828996,0.9895413372427875
26,Fold2,Epoch27,0.9898648648648649,0.9957559681697613,0.991060642667311,0.9999160206056759,0.9460966542750929,0.9458288190682557,0.9279854147675478,0.9896853238389444
27,Fold2,Epoch28,0.9888996138996139,0.9949602122015915,0.9898550724637681,0.9999059072334935,0.9553903345724907,0.9382448537378115,0.9269612263300271,0.9896984135295042
28,Fold2,Epoch29,0.9835907335907336,0.9912466843501326,0.9838281438571084,0.9993265006196042,0.8810408921933085,0.9198266522210184,0.8729281767955801,0.9735920527454115
29,Fold2,Epoch30,0.9758687258687259,0.983289124668435,0.9728169352898725,0.9984380600759911,0.9349442379182156,0.9209100758396533,0.9030520646319569,0.9828414294747612
