accuracy,loss,val_accuracy,val_loss
0.8051546216011047,0.47963494062423706,0.7188132405281067,3.1405203342437744
0.8670102953910828,0.3251912295818329,0.8732299208641052,0.34371450543403625
0.877663254737854,0.31104251742362976,0.7316250801086426,0.4836638569831848
0.8781787157058716,0.287797212600708,0.8381658792495728,0.4753499925136566
0.9067010283470154,0.23057758808135986,0.6891435980796814,0.6458390951156616
0.9182130694389343,0.2119646966457367,0.8745785355567932,0.2710031569004059
0.9235395193099976,0.1965305358171463,0.8617666959762573,0.6794978976249695
0.9245704412460327,0.192204549908638,0.582602858543396,42.7739372253418
0.9326460361480713,0.18104343116283417,0.8213081359863281,0.6648479104042053
0.931271493434906,0.17674998939037323,0.8415374159812927,0.3988460898399353
0.9350515604019165,0.16779610514640808,0.8921105861663818,0.25566598773002625
0.949312686920166,0.13945147395133972,0.6898179650306702,0.852669358253479
0.946391761302948,0.14980073273181915,0.7781524062156677,1.1417394876480103
0.9467353820800781,0.14151838421821594,0.9130141735076904,0.2574637830257416
0.9542955160140991,0.12059048563241959,0.6729602217674255,1.9294795989990234
0.9627147912979126,0.10628451406955719,0.8637896180152893,0.30694371461868286
