accuracy,loss,val_accuracy,val_loss
0.6408934593200684,0.7593525052070618,0.642616331577301,0.7676824927330017
0.7855669856071472,0.6044418215751648,0.7269049286842346,0.6795347929000854
0.8249140977859497,0.5486412644386292,0.7707350254058838,0.6286738514900208
0.8455326557159424,0.5101336240768433,0.7956843972206116,0.5856928825378418
0.8594501614570618,0.4811166822910309,0.8152393698692322,0.5629912614822388
0.8652920722961426,0.46641531586647034,0.8267026543617249,0.5382842421531677
0.8797250986099243,0.44339877367019653,0.8395144939422607,0.5181227326393127
0.8824742436408997,0.43466779589653015,0.8503034114837646,0.5018264651298523
0.8879725337028503,0.41606205701828003,0.8536750078201294,0.4928688406944275
0.8902061581611633,0.4194243550300598,0.8671611547470093,0.47463446855545044
0.8984535932540894,0.3997400403022766,0.8698583841323853,0.46660083532333374
0.9042955040931702,0.3929864466190338,0.8752528429031372,0.45188528299331665
0.907903790473938,0.3814288377761841,0.8772757649421692,0.4454616904258728
0.9061855673789978,0.37786751985549927,0.8799730539321899,0.43507805466651917
0.9080756306648254,0.37198778986930847,0.8846932053565979,0.4267219305038452
0.9175257682800293,0.35707470774650574,0.8873904347419739,0.4204775393009186
0.9146047830581665,0.3561075031757355,0.8853675127029419,0.4174681603908539
0.9213058352470398,0.3476848602294922,0.8927848935127258,0.40710505843162537
0.9219931364059448,0.3415106534957886,0.8914362788200378,0.40147262811660767
0.9235395193099976,0.3353542387485504,0.8921105861663818,0.39794254302978516
