accuracy,loss,val_accuracy,val_loss
0.8625429272651672,0.31394925713539124,0.8482804894447327,0.3599635064601898
0.9529209733009338,0.12890145182609558,0.9130141735076904,0.2069036215543747
0.9792096018791199,0.06939190626144409,0.9312204718589783,0.17806629836559296
0.991752564907074,0.03507072851061821,0.941335141658783,0.15955525636672974
0.9957044720649719,0.0220655407756567,0.9453809857368469,0.15359647572040558
0.9969072341918945,0.01366504654288292,0.9487525224685669,0.1521310955286026
0.996391773223877,0.012340430170297623,0.9467296004295349,0.16097626090049744
0.9991409182548523,0.006604983005672693,0.9474039077758789,0.15841345489025116
0.9987972378730774,0.006464282516390085,0.9467296004295349,0.1709018349647522
0.9982817769050598,0.0065515912137925625,0.9318947792053223,0.23059605062007904
0.9994845390319824,0.0038834542501717806,0.9467296004295349,0.19684328138828278
