accuracy,loss,val_accuracy,val_loss
0.9259450435638428,0.3167475163936615,0.9298718571662903,0.36416006088256836
0.9761168360710144,0.19123822450637817,0.9184086322784424,0.35883828997612
0.9829896688461304,0.17434726655483246,0.933917760848999,0.31945398449897766
0.9838488101959229,0.17280712723731995,0.935940682888031,0.3139844536781311
0.987800657749176,0.14760002493858337,0.9662845730781555,0.20988233387470245
0.9934707880020142,0.1325133889913559,0.9507754445075989,0.29565778374671936
0.9932989478111267,0.12464282661676407,0.9595414996147156,0.2562989294528961
0.9941580891609192,0.1215313971042633,0.9710047245025635,0.1881278157234192
0.9955326318740845,0.11405765265226364,0.9561699032783508,0.22426283359527588
0.9919244050979614,0.11640451103448868,0.9575185179710388,0.28732457756996155
0.9977663159370422,0.0960056483745575,0.9561699032783508,0.23606917262077332
0.9965635538101196,0.09481168538331985,0.9487525224685669,0.6453395485877991
0.9857388138771057,0.12443185597658157,0.9514497518539429,0.25121569633483887
