accuracy,loss,val_accuracy,val_loss
0.46219930052757263,1.5390604734420776,0.5300067663192749,1.3474175930023193
0.6264604926109314,1.0801301002502441,0.6028320789337158,1.1255428791046143
0.7070446610450745,0.8614670038223267,0.647336483001709,1.0019111633300781
0.7613402009010315,0.711173951625824,0.6803776025772095,0.8932958841323853
0.8053264617919922,0.5933895111083984,0.6695886850357056,0.9014902710914612
0.8426116704940796,0.49456676840782166,0.707349956035614,0.8082335591316223
0.8689003586769104,0.42814886569976807,0.7309507727622986,0.7440117001533508
0.877663254737854,0.3757748603820801,0.7417396903038025,0.7209100723266602
0.9012027382850647,0.327338308095932,0.7457855939865112,0.7108644247055054
0.9171821475028992,0.2772761583328247,0.7424139976501465,0.7440311312675476
0.9376288652420044,0.2338699996471405,0.7565745115280151,0.7137457132339478
0.9438144564628601,0.21070596575737,0.7720836400985718,0.6588736176490784
0.9496563673019409,0.18641416728496552,0.7889413237571716,0.5999428629875183
0.9553264379501343,0.16243937611579895,0.7612946629524231,0.6993896961212158
0.9656357169151306,0.14237256348133087,0.7403910756111145,0.7542953491210938
0.9680412411689758,0.12839819490909576,0.7795010209083557,0.675139307975769
0.9743986129760742,0.1155821681022644,0.7821982502937317,0.6585989594459534
0.9704467058181763,0.1135513037443161,0.7774780988693237,0.6589131951332092
