accuracy,loss,val_accuracy,val_loss
0.49931272864341736,1.6358236074447632,0.08833445608615875,73.87567138671875
0.6010309457778931,1.220839262008667,0.46527308225631714,2.2011992931365967
0.6781786680221558,0.951828122138977,0.5225893259048462,1.9064505100250244
0.7250859141349792,0.7920733094215393,0.47538772225379944,2.1787607669830322
0.7627148032188416,0.6877639889717102,0.2798381745815277,3.313617467880249
0.7957044839859009,0.5937225818634033,0.5583277344703674,1.741547703742981
0.8274914026260376,0.5001817345619202,0.4902225136756897,2.842721462249756
0.8558419346809387,0.43456724286079407,0.5455158352851868,2.183662176132202
0.8743986487388611,0.37884843349456787,0.5583277344703674,2.053436279296875
0.8974226713180542,0.31062349677085876,0.2400539517402649,5.19683837890625
0.9001718163490295,0.31093621253967285,0.5677680373191833,1.439647912979126
0.9192439913749695,0.26457393169403076,0.6945381164550781,0.9823643565177917
0.9269759654998779,0.24683372676372528,0.5219150185585022,1.703689694404602
0.9415807723999023,0.20037022233009338,0.5138233304023743,3.9463791847229004
0.9434707760810852,0.19274015724658966,0.46392446756362915,3.159018039703369
0.9484536051750183,0.18527185916900635,0.7221847772598267,1.1180723905563354
0.9513745903968811,0.16867689788341522,0.4908968210220337,3.097440242767334
