accuracy,loss,val_accuracy,val_loss
0.4860824644565582,1.587480902671814,0.5097774863243103,1.500718116760254
0.7257732152938843,0.9613922238349915,0.643290638923645,1.0985150337219238
0.8371133804321289,0.6542060375213623,0.6904922723770142,0.9577590823173523
0.908591091632843,0.47766226530075073,0.712744414806366,0.8963698148727417
0.9486254453659058,0.3611447811126709,0.7282535433769226,0.8476983308792114
0.9723367691040039,0.2833925485610962,0.7329736948013306,0.8776975870132446
0.9762886762619019,0.24734452366828918,0.7410653829574585,0.8918446898460388
0.9847078919410706,0.21730636060237885,0.7579231262207031,0.843774139881134
0.9893471002578735,0.1972918063402176,0.7646661996841431,0.8240951299667358
0.988487958908081,0.1860983520746231,0.7518543601036072,0.8835336565971375
0.993127167224884,0.1720047891139984,0.7538772821426392,0.9287316203117371
0.991752564907074,0.1702590435743332,0.7626432776451111,0.931165337562561
0.9915807843208313,0.1657918244600296,0.7599460482597351,0.9569408893585205
0.9898625612258911,0.16544577479362488,0.7612946629524231,0.9941329956054688
